cutoff	SLX-16110-16111.i702_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i702_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i702_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i702_i508.bowtie2.sorted.uniq.bam	SLX-16110-16111.i703_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i703_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i705_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i705_i508.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i502.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i503.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i507.bowtie2.sorted.uniq.bam	SLX-16110-16111.i706_i508.bowtie2.sorted.uniq.bam
15.55	1	1	0.994911717546525	0.995765737631321	1	1	1	1	0.992174470459031	0.997002922543685	1	1
15.6	1	1	0.994911717546525	0.995890431449033	1	1	1	1	0.992174470459031	0.997143120566498	1	1
15.65	1	1	0.995161408888875	0.99603113033409	1	1	1	1	0.992268129972562	0.997205728933943	1	1
15.7	1	1	0.995161408888875	0.996093830128499	1	1	1	1	0.992362227147371	0.997205728933943	1	1
15.75	1	1	0.995429033107238	0.996219593986275	1	1	1	1	0.992362227147371	0.997315815313366	1	1
15.8	1	1	0.995429033107238	0.996377413512361	1	1	1	1	0.992614320043603	0.997473826907392	1	1
15.85	1	1	0.995429033107238	0.996456596477123	1	1	1	1	0.99274095004009	0.997473826907392	1	1
15.9	1	1	0.99566722550619	0.996520093109878	1	1	1	1	0.99291586866427	0.997537329680085	1	1
15.95	1	1	0.99566722550619	0.9966634784785	1	1	1	1	0.99291586866427	0.997601130587862	1	1
16	1	1	0.99566722550619	0.996759303981284	1	1	1	1	0.993043665757498	0.997601130587862	1	1
16.05	1	1	0.995907471287891	0.996887594954957	1	1	1	1	0.993252284300098	0.997729328673581	1	1
16.1	1	1	0.995907471287891	0.996967984560642	1	1	1	1	0.993252284300098	0.997825924440495	1	1
16.15	1	1	0.995907471287891	0.997000222363432	1	1	1	1	0.993413489537561	0.997825924440495	1	1
16.2	1	1	0.996069004064192	0.997016386798447	1	1	1	1	0.993575424210488	0.997922967410034	1	1
16.25	1	1	0.996069004064192	0.997048806735715	1	1	1	1	0.993575424210488	0.99800420922017	1	1
16.3	1	1	0.996183035252886	0.997113851511542	1	1	1	1	0.993705555497201	0.99800420922017	1	1
16.35	1	1	0.996183035252886	0.997179192255897	1	1	1	1	0.993868949041055	0.998102146594958	1	1
16.4	1	1	0.996183035252886	0.997228323031617	1	1	1	1	0.993868949041055	0.998151338883664	1	1
16.45	1	1	0.996347305872853	0.997277613175007	1	1	1	1	0.993983835126577	0.998151338883664	1	1
16.5	1	1	0.996347305872853	0.997310556748903	1	1	1	1	0.994214628507272	0.998200754773683	1	1
16.55	1	1	0.996347305872853	0.997376648797984	1	1	1	1	0.994214628507272	0.998233847767904	1	1
16.6	1	1	0.996595765185553	0.997426394277571	1	1	1	1	0.994330535802443	0.998233847767904	1	1
16.65	1	1	0.996595765185553	0.997443014048784	1	1	1	1	0.994480215959581	0.998300331891428	1	1
16.7	1	1	0.996695970263732	0.99749300996328	1	1	1	1	0.994480215959581	0.998350418585383	1	1
16.75	1	1	0.996695970263732	0.997509720801731	1	1	1	1	0.994630552608636	0.998350418585383	1	1
16.8	1	1	0.996695970263732	0.997576791823637	1	1	1	1	0.994798322765272	0.998400728880651	1	1
16.85	1	1	0.996881185387745	0.997610441168639	1	1	1	1	0.994899422520532	0.998451262777231	1	1
16.9	1	1	0.996881185387745	0.997644227114501	1	1	1	1	0.994899422520532	0.998451262777231	1	1
16.95	1	1	0.996881185387745	0.997644227114501	1	1	1	1	0.995068651548096	0.998485101109159	1	1
17	1	1	0.997101855587234	0.997661188387862	1	1	1	1	0.995187622472214	0.998553075908099	1	1
17.05	1	1	0.997101855587234	0.997780463704822	1	1	1	1	0.995187622472214	0.998553075908099	1	1
17.1	1	1	0.997101855587234	0.997814636686451	1	1	1	1	0.995290035211309	0.998655485309133	1	1
17.15	1	1	0.997255859293453	0.99784890073532	1	1	1	1	0.995410027345077	0.998689770843686	1	1
17.2	1	1	0.997255859293453	0.997900444792888	1	1	1	1	0.995410027345077	0.998689770843686	1	1
17.25	1	1	0.997359349784032	0.997917656501157	1	1	1	1	0.995461671375902	0.998793074649969	1	1
17.3	1	1	0.997359349784032	0.998004033777841	1	1	1	1	0.995513534237367	0.998827658319605	1	1
17.35	1	1	0.997359349784032	0.998056010404796	1	1	1	1	0.995513534237367	0.998827658319605	1	1
17.4	1	1	0.997428891013151	0.998090775323483	1	1	1	1	0.995635058185608	0.998862391056782	1	1
17.45	1	1	0.997428891013151	0.998160510062144	1	1	1	1	0.995774526246255	0.998914713763861	1	1
17.5	1	1	0.997428891013151	0.9981954343485	1	1	1	1	0.995774526246255	0.998914713763861	1	1
17.55	1	1	0.997569068608857	0.998248002912512	1	1	1	1	0.995879564953019	0.998949744636121	1	1
17.6	1	1	0.997569068608857	0.998300730844194	1	1	1	1	0.996055358899755	0.998949744636121	1	1
17.65	1	1	0.997569068608857	0.998300730844194	1	1	1	1	0.996161272929074	0.998949744636121	1	1
17.7	1	1	0.997675023158735	0.998318397888661	1	1	1	1	0.996161272929074	0.999002738147137	1	1
17.75	1	1	0.997675023158735	0.998336133233557	1	1	1	1	0.996249899337906	1	1	1
17.8	1	1	0.997764003077884	0.998336133233557	1	1	1	1	0.996374486915095	1	1	1
17.85	1	1	0.997764003077884	0.998371786057829	1	1	1	1	0.996374486915095	1	1	1
17.9	1	1	0.997764003077884	0.99840752994934	1	1	1	1	0.996445971590531	1	1	1
17.95	1	1	0.997907466085988	0.998479268167271	1	1	1	1	0.996589524489774	1	1	1
18	1	1	0.997907466085988	0.998533202739876	1	1	1	1	0.996589524489774	1	1	1
18.05	1	1	0.997907466085988	0.998533202739876	1	1	1	1	0.996607541545726	1	1	1
18.1	1	1	0.998088163767952	0.998569379200775	1	1	1	1	0.996697991543217	1	1	1
18.15	1	1	0.998088163767952	0.998569379200775	1	1	1	1	0.996697991543217	1	1	1
18.2	1	1	0.998088163767952	0.998587547115059	1	1	1	1	0.996861458030618	1	1	1
18.25	1	1	0.99821561039061	0.998623974010867	1	1	1	1	0.99691616569039	1	1	1
18.3	1	1	0.99821561039061	0.998678796489057	1	1	1	1	0.99691616569039	1	1	1
18.35	1	1	0.998270641048299	0.998770455665633	1	1	1	1	0.996971092180802	1	1	1
18.4	1	1	0.998270641048299	0.998788851248016	1	1	1	1	0.997081382822903	1	1	1
18.45	1	1	0.998270641048299	0.998844106295594	1	1	1	1	0.997081382822903	1	1	1
18.5	1	1	0.998381523716776	0.998844106295594	1	1	1	1	0.997192111126283	1	1	1
18.55	1	1	0.998381523716776	0.998862615712027	1	1	1	1	0.997284749430165	1	1	1
18.6	1	1	0.998381523716776	0.998881193428888	1	1	1	1	0.997340551243133	1	1	1
18.65	1	1	0.998493227738354	0.99889983944618	1	1	1	1	0.997340551243133	1	1	1
18.7	1	1	0.998493227738354	0.998974537349396	1	1	1	1	0.997452592530347	1	1	1
18.75	1	1	0.998493227738354	0.999011988751648	1	1	1	1	0.997546324987425	1	1	1
18.8	1	1	0.998568244654805	1	1	1	1	1	0.997546324987425	1	1	1
18.85	1	1	0.998568244654805	1	1	1	1	1	0.99760278329231	1	1	1
18.9	1	1	0.998624918018694	1	1	1	1	1	0.997659460427834	1	1	1
18.95	1	1	0.998624918018694	1	1	1	1	1	0.997659460427834	1	1	1
19	1	1	0.998624918018694	1	1	1	1	1	0.997697391071943	1	1	1
19.05	1	1	0.99875811411305	1	1	1	1	1	0.997811620665549	1	1	1
19.1	1	1	0.99875811411305	1	1	1	1	1	0.997811620665549	1	1	1
19.15	1	1	0.99875811411305	1	1	1	1	1	0.997830731874696	1	1	1
19.2	1	1	0.998873103547027	1	1	1	1	1	0.997945836790857	1	1	1
19.25	1	1	0.998873103547027	1	1	1	1	1	0.997945836790857	1	1	1
19.3	1	1	0.998911707142719	1	1	1	1	1	0.998061379368297	1	1	1
19.35	1	1	0.998911707142719	1	1	1	1	1	0.998080709408084	1	1	1
19.4	1	1	0.998911707142719	1	1	1	1	1	0.998100112391416	1	1	1
19.45	1	1	0.998950584522778	1	1	1	1	1	0.998100112391416	1	1	1
19.5	1	1	0.998950584522778	1	1	1	1	1	0.998178016098932	1	1	1
19.55	1	1	0.998950584522778	1	1	1	1	1	0.998256211580634	1	1	1
19.6	1	1	0.999068038016054	1	1	1	1	1	0.998256211580634	1	1	1
19.65	1	1	1	1	1	1	1	1	0.998354320650493	1	1	1
19.7	1	1	1	1	1	1	1	1	0.998452794438084	1	1	1
19.75	1	1	1	1	1	1	1	1	0.998452794438084	1	1	1
19.8	1	1	1	1	1	1	1	1	0.998472562139148	1	1	1
19.85	1	1	1	1	1	1	1	1	0.99851224342837	1	1	1
19.9	1	1	1	1	1	1	1	1	0.99851224342837	1	1	1
19.95	1	1	1	1	1	1	1	1	0.998571984192842	1	1	1
20	1	1	1	1	1	1	1	1	0.998651930319656	1	1	1
20.05	1	1	1	1	1	1	1	1	0.998651930319656	1	1	1
20.1	1	1	1	1	1	1	1	1	0.998712108745406	1	1	1
20.15	1	1	1	1	1	1	1	1	0.998732241164202	1	1	1
20.2	1	1	1	1	1	1	1	1	0.998732241164202	1	1	1
20.25	1	1	1	1	1	1	1	1	0.998752446526545	1	1	1
20.3	1	1	1	1	1	1	1	1	0.998813281444212	1	1	1
20.35	1	1	1	1	1	1	1	1	0.998833632693648	1	1	1
20.4	1	1	1	1	1	1	1	1	0.998833632693648	1	1	1
20.45	1	1	1	1	1	1	1	1	0.998874481079611	1	1	1
20.5	1	1	1	1	1	1	1	1	0.998915475352667	1	1	1
20.55	1	1	1	1	1	1	1	1	0.998915475352667	1	1	1
20.6	1	1	1	1	1	1	1	1	0.998956615512816	1	1	1
20.65	1	1	1	1	1	1	1	1	0.998956615512816	1	1	1
20.7	1	1	1	1	1	1	1	1	0.998956615512816	1	1	1
20.75	1	1	1	1	1	1	1	1	0.998977331479984	1	1	1
20.8	1	1	1	1	1	1	1	1	0.999018909301411	1	1	1
